127.0.0.1 - - [24/Jan/2018:16:52:14 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:47:44 +0530] "GET /dynamic_login/process_login.jsp?login_un=sahil&login_pass=1234 HTTP/1.1" 200 297
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:48:31 +0530] "GET /dynamic_login/Login.jsp HTTP/1.1" 200 587
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:48:37 +0530] "GET /dynamic_login/process_login.jsp?login_un=sahil&login_pass=1234 HTTP/1.1" 200 297
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:50:06 +0530] "GET /dynamic_login/Login.jsp HTTP/1.1" 200 587
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:50:13 +0530] "GET /dynamic_login/process_login.jsp?login_un=sahil&login_pass=1234 HTTP/1.1" 200 297
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:50:48 +0530] "GET /dynamic_login/Login.jsp HTTP/1.1" 200 587
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:50:54 +0530] "GET /dynamic_login/process_login.jsp?login_un=sahil98&login_pass=1234 HTTP/1.1" 500 3742
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:51:18 +0530] "GET /dynamic_login/Login.jsp HTTP/1.1" 200 587
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:51:24 +0530] "GET /dynamic_login/process_login.jsp?login_un=sahil98&login_pass=1234 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:51:24 +0530] "GET /dynamic_login/welcome.jsp?username='sahil98' HTTP/1.1" 500 4388
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:51:51 +0530] "GET /dynamic_login/Login.jsp HTTP/1.1" 200 587
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:51:52 +0530] "GET /dynamic_login/register.jsp HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:52:03 +0530] "GET /dynamic_login/process_register.jsp?f_name=rahul&l_name=meghani&u_name=rahul97&pass=1234 HTTP/1.1" 500 4852
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:53:01 +0530] "GET /dynamic_login/register.jsp HTTP/1.1" 200 595
0:0:0:0:0:0:0:1 - - [24/Jan/2018:17:53:11 +0530] "GET /dynamic_login/process_register.jsp?f_name=rahul&l_name=meghani&u_name=rahul97&pass=1234 HTTP/1.1" 200 294
